Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602144920,0.7495069033530513,0.755999999999986,0.7480314960629926,0.7519685039370074,6631419.0,398.12,0.23,0.12,32.3,-0.06,-0.04,398.12,0.16,398.44,397.8,-0.29,-0.0007
20230602144925,0.7534516765285986,0.7479999999999905,0.7066929133858366,0.6968503937007995,5666826.0,398.09,0.48,0.28,26.94,-0.09,-0.05,398.08,0.19,398.46,397.7,-0.41,-0.001
20230602144930,0.6982248520710073,0.6909999999999883,0.6919291338582809,0.6830708661417475,6450636.0,398.06,0.52,0.07,27.040000000000006,-0.12,-0.06,398.05,0.22,398.49,397.61,-0.37,-0.0009
20230602144935,0.671597633136102,0.6979999999999933,0.6692913385826813,0.6850393700787549,7428840.0,398.02,0.47,0.01,17.92,-0.14,-0.08,398.01,0.24,398.49,397.53,-0.43,-0.0011
20230602144940,0.6863905325443795,0.6919999999999931,0.6929133858267846,0.7027559055118218,5865750.0,397.99,0.35,0.09,26.52,-0.14,-0.09,397.97,0.24,398.45,397.49,-0.36,-0.0009
20230602144945,0.6982248520710073,0.7019999999999982,0.7027559055118076,0.6929133858267704,6452930.0,397.95,0.36,0.05,29.33,-0.15,-0.1,397.94,0.24,398.42,397.46,-0.33,-0.0008
20230602144950,0.69428007889546,0.681999999999988,0.6732283464566962,0.663385826771659,6453481.0,397.92,0.48,0.15,28.239999999999995,-0.16,-0.11,397.9,0.25,398.4,397.4,-0.51,-0.0013
20230602144955,0.6646942800788906,0.6580000000000013,0.6515748031496145,0.6515748031496145,7471102.0,397.87,0.49,0.06,21.96,-0.18,-0.13,397.86,0.27,398.4,397.32,-0.655,-0.0016
20230602145000,0.6528599605522629,0.6399999999999864,0.6062992125984294,0.5964566929133923,7475329.0,397.81,0.71,0.28,16.17,-0.21,-0.14,397.8,0.31,398.42,397.18,-0.92,-0.0023
20230602145005,0.5976331360946716,0.6159999999999854,0.5984251968503997,0.6003937007874072,6492319.0,397.76,0.64,0.02,18.5,-0.23,-0.16,397.74,0.32,398.38,397.1,-0.89,-0.0022
20230602145010,0.6015779092702189,0.6069999999999851,0.6062992125984294,0.6190944881889777,5705971.0,397.71,0.5,0.095,22.47,-0.24,-0.18,397.7,0.32,398.34,397.06,-0.675,-0.0017
20230602145015,0.6203155818540296,0.6199999999999903,0.6240157480314963,0.6259842519685179,6690479.0,397.66,0.41,0.035,19.46,-0.24,-0.19,397.66,0.33,398.32,397.0,-0.36,-0.0009
20230602145020,0.6272189349112409,0.6279999999999859,0.6240157480314963,0.6259842519685179,5903958.0,397.63,0.38,0.0,19.69,-0.24,-0.2,397.62,0.33,398.28,396.96,-0.29,-0.0007
20230602145025,0.6410256410256352,0.6809999999999832,0.6456692913385922,0.690944881889763,7102971.0,397.61,0.03,0.33,36.48,-0.2,-0.2,397.6,0.32,398.24,396.96,0.03,0.0001
20230602145030,0.6923076923076792,0.6799999999999926,0.6417322834645631,0.6437007874015848,6316393.0,397.58,0.24,0.24,33.92,-0.2,-0.2,397.57,0.31,398.19,396.95,-0.3,-0.0008
20230602145035,0.6449704142011683,0.6519999999999868,0.6476377952755996,0.649606299212607,4935131.0,397.56,0.19,0.03,41.78,-0.19,-0.2,397.54,0.3,398.14,396.94,-0.22,-0.0006
20230602145040,0.6508875739644964,0.6499999999999915,0.6555118110236293,0.6535433070866219,4737944.0,397.54,0.15,0.02,44.68,-0.17,-0.19,397.52,0.29,398.1,396.94,-0.05,-0.0001
20230602145045,0.6548323471400295,0.6779999999999973,0.6594488188976442,0.6870078740157624,6909828.0,397.52,0.04,0.17,50.32,-0.15,-0.18,397.49,0.26,398.01,396.97,0.18,0.0005
20230602145050,0.6804733727810515,0.671999999999997,0.6653543307086665,0.6791338582677184,4541496.0,397.49,0.03,0.04,46.05,-0.13,-0.17,397.47,0.23,397.93,397.01,0.42,0.0011
20230602145055,0.6804733727810515,0.7259999999999991,0.6692913385826813,0.6988188976378069,6525328.0,397.47,0.15,0.1,50.96,-0.11,-0.16,397.45,0.2,397.85,397.05,0.5,0.0013
20230602145100,0.7021696252465404,0.6919999999999931,0.6948818897637921,0.690944881889763,6922457.0,397.45,0.13,0.04,54.79,-0.09,-0.15,397.43,0.17,397.77,397.09,0.365,0.0009
20230602145105,0.6923076923076792,0.7740000000000009,0.7007874015748001,0.7834645669291405,6923948.0,397.46,0.59,0.47,67.91,-0.04,-0.13,397.45,0.22,397.89,397.01,0.8,0.002
20230602145110,0.7850098619329344,0.8100000000000023,0.7834645669291405,0.8188976377952883,6727322.0,397.5,0.73,0.18,81.92,0.02,-0.1,397.49,0.28,398.05,396.93,0.98,0.0025
20230602145115,0.8205128205128176,0.8220000000000027,0.8149606299212735,0.8169291338582809,6728020.0,397.53,0.69,0.01,81.25,0.06,-0.06,397.52,0.32,398.16,396.88,0.64,0.0016
20230602145120,0.818540433925051,0.8199999999999932,0.822834645669289,0.8149606299212593,6135050.0,397.56,0.65,0.01,79.7,0.09,-0.03,397.55,0.36,398.27,396.83,0.87,0.0022
20230602145125,0.8165680473372703,0.8199999999999932,0.8188976377952741,0.8188976377952883,6763823.0,397.59,0.64,0.02,79.52,0.12,-0.0,397.58,0.39,398.36,396.8,0.86,0.0022
20230602145130,0.8205128205128176,0.8169999999999931,0.8248031496062964,0.8257874015748143,5174345.0,397.62,0.64,0.035,79.94,0.14,0.03,397.62,0.42,398.46,396.78,0.875,0.0022
20230602145135,0.8264299802761315,0.8279999999999887,0.8307086614173329,0.8208661417322958,6169844.0,397.65,0.59,0.025,73.74,0.15,0.05,397.67,0.43,398.53,396.81,0.68,0.0017
20230602145140,0.8224852071005841,0.8129999999999882,0.7972440944881924,0.8149606299212593,6967571.0,397.7,0.51,0.03,86.86,0.16,0.07,397.72,0.43,398.58,396.86,0.69,0.0017
20230602145145,0.8165680473372703,0.8059999999999832,0.7992125984251999,0.7893700787401627,5972911.0,397.75,0.33,0.13,77.73,0.15,0.09,397.77,0.41,398.59,396.95,0.46,0.0012
20230602145150,0.7909270216962483,0.7959999999999923,0.7992125984251999,0.8051181102362364,5774162.0,397.8,0.36,0.08,78.73,0.15,0.1,397.82,0.4,398.62,397.02,0.58,0.0015
20230602145155,0.7988165680473287,0.7879999999999967,0.7913385826771702,0.781496062992133,4989572.0,397.84,0.2,0.12,68.6,0.14,0.11,397.86,0.38,398.62,397.1,-0.01,-0.0
20230602145200,0.786982248520701,0.7849999999999966,0.7893700787401485,0.781496062992133,7185741.0,397.88,0.16,0.0,70.8,0.12,0.11,397.9,0.35,398.6,397.2,-0.19,-0.0005
20230602145205,0.7830374753451679,0.7959999999999923,0.7913385826771702,0.7972440944881924,5389775.0,397.92,0.2,0.08,70.33,0.12,0.11,397.92,0.34,398.6,397.24,-0.1,-0.0003
20230602145210,0.8007889546351095,0.8019999999999925,0.809055118110237,0.8051181102362364,5589715.0,397.95,0.21,0.04,73.58,0.12,0.11,397.96,0.32,398.6,397.32,-0.05,-0.0001
20230602145215,0.8067061143984233,0.8019999999999925,0.795275590551185,0.7854330708661479,6987857.0,397.98,0.08,0.1,50.58,0.11,0.11,398.0,0.29,398.58,397.42,-0.17,-0.0004
20230602145220,0.786982248520701,0.8029999999999973,0.795275590551185,0.8011811023622073,7388164.0,398.01,0.13,0.08,44.08,0.11,0.11,398.04,0.25,398.54,397.54,-0.125,-0.0003
20230602145225,0.802761341222876,0.8039999999999878,0.8051181102362222,0.8051181102362364,5207556.0,398.04,0.12,0.02,46.1,0.11,0.11,398.07,0.22,398.51,397.63,-0.08,-0.0002
20230602145230,0.8067061143984233,0.8199999999999932,0.8149606299212735,0.826771653543318,6211049.0,398.08,0.19,0.11,53.45,0.11,0.11,398.1,0.19,398.48,397.72,0.06,0.0002
20230602145235,0.828402366863898,0.820999999999998,0.8248031496062964,0.8149606299212593,7013336.0,398.11,0.1,0.06,48.9,0.11,0.11,398.13,0.15,398.43,397.83,0.13,0.0003
20230602145240,0.8126232741617372,0.8199999999999932,0.8208661417322816,0.8208661417322958,6813582.0,398.14,0.1,0.03,48.62,0.11,0.11,398.17,0.08,398.33,398.01,0.08,0.0002
20230602145245,0.8224852071005841,0.8239999999999981,0.8248031496062964,0.8307086614173329,7015394.0,398.17,0.12,0.05,52.69,0.11,0.11,398.18,0.08,398.34,398.02,0.25,0.0006
20230602145250,0.8323471400394453,0.8239999999999981,0.8188976377952741,0.8208661417322958,5412898.0,398.18,0.06,0.05,51.58,0.11,0.11,398.18,0.08,398.34,398.02,0.2,0.0005
20230602145255,0.8224852071005841,0.8179999999999836,0.8208661417322816,0.8149606299212593,6425766.0,398.18,0.03,0.03,57.65,0.1,0.11,398.18,0.08,398.34,398.02,0.09,0.0002
20230602145300,0.8165680473372703,0.8079999999999927,0.8031496062992147,0.8011811023622073,6427860.0,398.18,0.04,0.07,48.81,0.09,0.1,398.18,0.08,398.34,398.02,-0.02,-0.0001
20230602145305,0.7928994082840148,0.7849999999999966,0.7775590551181182,0.767716535433081,6830474.0,398.17,0.2,0.17,46.07,0.07,0.1,398.16,0.09,398.34,397.98,-0.09,-0.0002
20230602145310,0.7731755424063067,0.7699999999999818,0.7775590551181182,0.7696850393700885,6228730.0,398.15,0.17,0.01,46.67,0.05,0.09,398.15,0.09,398.33,397.97,-0.16,-0.0004
20230602145315,0.7712031558185402,0.7819999999999823,0.7795275590551256,0.7893700787401627,5426012.0,398.15,0.07,0.1,47.83,0.04,0.08,398.14,0.09,398.32,397.96,-0.08,-0.0002
20230602145320,0.7909270216962483,0.789999999999992,0.7893700787401485,0.7992125984251999,3416571.0,398.14,0.01,0.05,48.39,0.04,0.07,398.14,0.09,398.32,397.96,-0.14,-0.0004
20230602145325,0.8007889546351095,0.789999999999992,0.795275590551185,0.7874015748031553,4026152.0,398.13,0.06,0.06,50.56,0.03,0.06,398.14,0.09,398.32,397.96,-0.14,-0.0004
20230602145330,0.7889546351084817,0.7980000000000018,0.7972440944881924,0.8070866141732438,4630578.0,398.14,0.03,0.1,51.65,0.04,0.06,398.14,0.09,398.32,397.96,-0.07,-0.0002
20230602145335,0.8086785009861899,0.7999999999999972,0.8031496062992147,0.8070866141732438,4630988.0,398.14,0.03,0.0,50.56,0.04,0.05,398.14,0.09,398.32,397.96,-0.12,-0.0003
20230602145340,0.8086785009861899,0.7980000000000018,0.7933070866141776,0.795275590551185,6443365.0,398.14,0.03,0.06,40.48,0.03,0.05,398.15,0.09,398.33,397.97,-0.13,-0.0003
20230602145345,0.7968441814595622,0.7959999999999923,0.8041338582677184,0.795275590551185,6041031.0,398.15,0.04,0.0,43.59,0.03,0.05,398.15,0.09,398.33,397.97,-0.1,-0.0003
20230602145350,0.7968441814595622,0.7860000000000014,0.7834645669291405,0.7834645669291405,6444191.0,398.14,0.09,0.06,38.27,0.02,0.04,398.14,0.09,398.32,397.96,-0.09,-0.0002
20230602145355,0.7850098619329344,0.8119999999999976,0.763779527559052,0.8208661417322958,7457502.0,398.15,0.09,0.19,47.37,0.03,0.04,398.15,0.09,398.33,397.97,0.27,0.0007
20230602145400,0.8224852071005841,0.8239999999999981,0.809055118110237,0.8208661417322958,6450180.0,398.16,0.08,0.0,50.0,0.04,0.04,398.15,0.09,398.33,397.97,0.26,0.0007
20230602145405,0.8224852071005841,0.8119999999999976,0.8188976377952741,0.8129921259842519,6450767.0,398.16,0.04,0.04,49.45,0.04,0.04,398.16,0.09,398.34,397.98,0.12,0.0003
20230602145410,0.8145956607495037,0.8059999999999832,0.8188976377952741,0.8129921259842519,5846574.0,398.16,0.04,0.0,53.57,0.04,0.04,398.15,0.09,398.33,397.97,0.07,0.0002
20230602145415,0.8145956607495037,0.813999999999993,0.822834645669289,0.8228346456693032,6250411.0,398.16,0.09,0.05,69.44,0.04,0.04,398.15,0.09,398.33,397.97,0.18,0.0005
20230602145420,0.8264299802761315,0.8179999999999836,0.8346456692913335,0.826771653543318,4032820.0,398.16,0.11,0.02,69.86,0.05,0.04,398.16,0.09,398.34,397.98,0.1,0.0003
20230602145425,0.8303747534516646,0.8599999999999994,0.8385826771653484,0.8543307086614362,6264298.0,398.17,0.24,0.14,71.43,0.06,0.05,398.16,0.1,398.36,397.96,0.24,0.0006
20230602145430,0.8560157790927008,0.8599999999999994,0.8582677165354369,0.8582677165354369,6467831.0,398.18,0.25,0.02,70.27,0.07,0.05,398.17,0.12,398.41,397.93,0.32,0.0008
20230602145435,0.8500986193293869,0.8509999999999991,0.8248031496062964,0.8188976377952883,6872406.0,398.18,0.05,0.2,59.09,0.07,0.05,398.17,0.12,398.41,397.93,0.12,0.0003
20230602145440,0.8205128205128176,0.8100000000000023,0.7992125984251999,0.795275590551185,6873008.0,398.17,0.06,0.12,46.67,0.05,0.05,398.17,0.12,398.41,397.93,0.06,0.0002
20230602145445,0.7968441814595622,0.8019999999999925,0.8011811023622073,0.7933070866141918,5862811.0,398.17,0.07,0.01,46.15,0.04,0.05,398.18,0.11,398.4,397.96,-0.14,-0.0004
20230602145450,0.7948717948717956,0.813999999999993,0.7992125984251999,0.8070866141732438,5256713.0,398.18,0.01,0.07,53.26,0.03,0.05,398.19,0.1,398.39,397.99,-0.07,-0.0002
20230602145455,0.8086785009861899,0.8079999999999927,0.8011811023622073,0.8051181102362364,5871830.0,398.19,0.03,0.01,52.69,0.02,0.04,398.19,0.1,398.39,397.99,-0.04,-0.0001
20230602145500,0.8067061143984233,0.7999999999999972,0.795275590551185,0.7854330708661479,6886217.0,398.19,0.13,0.1,50.52,0.01,0.03,398.19,0.1,398.39,397.99,-0.14,-0.0004
20230602145505,0.7830374753451679,0.7879999999999967,0.7696850393700885,0.7834645669291405,5874265.0,398.18,0.13,0.01,37.97,0.0,0.03,398.19,0.1,398.39,397.99,-0.2,-0.0005
20230602145510,0.7850098619329344,0.7740000000000009,0.7519685039370074,0.7421259842519703,6482522.0,398.17,0.33,0.21,30.0,-0.02,0.02,398.17,0.13,398.43,397.91,-0.43,-0.0011
20230602145515,0.7435897435897374,0.7719999999999914,0.7519685039370074,0.767716535433081,5470018.0,398.16,0.19,0.13,39.45,-0.03,0.01,398.16,0.14,398.44,397.88,-0.44,-0.0011
20230602145520,0.7692307692307736,0.789999999999992,0.7775590551181182,0.7992125984251999,7699426.0,398.16,0.03,0.16,47.2,-0.03,0.0,398.16,0.14,398.44,397.88,-0.3,-0.0008
20230602145525,0.8007889546351095,0.7999999999999972,0.8011811023622073,0.8031496062992147,5478692.0,398.16,0.01,0.02,45.9,-0.02,-0.0,398.16,0.14,398.44,397.88,-0.08,-0.0002
20230602145530,0.8047337278106426,0.8359999999999985,0.8129921259842519,0.8385826771653626,6090168.0,398.17,0.16,0.18,52.17,-0.0,-0.0,398.18,0.14,398.46,397.9,0.22,0.0006
20230602145535,0.8402366863905257,0.8340000000000032,0.8464566929133923,0.8385826771653626,4872972.0,398.18,0.15,0.0,46.77,0.01,-0.0,398.18,0.14,398.46,397.9,0.23,0.0006
20230602145540,0.8481262327416204,0.8379999999999939,0.836614173228341,0.826771653543318,3858370.0,398.18,0.09,0.06,43.75,0.02,0.0,398.18,0.14,398.46,397.9,0.1,0.0003
20230602145545,0.828402366863898,0.847999999999999,0.8346456692913335,0.8503937007874072,5280189.0,398.19,0.2,0.12,56.67,0.04,0.01,398.19,0.15,398.49,397.89,0.23,0.0006
20230602145550,0.8402366863905257,0.8519999999999897,0.8484251968503997,0.8503937007874072,5483692.0,398.2,0.19,0.0,62.96,0.05,0.02,398.2,0.16,398.52,397.88,0.33,0.0008
20230602145555,0.85404339250492,0.8840000000000003,0.8582677165354369,0.8858267716535551,5694648.0,398.21,0.36,0.18,68.8,0.07,0.03,398.22,0.18,398.58,397.86,0.52,0.0013
20230602145600,0.8856015779092701,0.8779999999999859,0.8661417322834666,0.8799212598425328,6305658.0,398.23,0.31,0.03,65.28999999999999,0.08,0.04,398.23,0.19,398.61,397.85,0.7,0.0018
20230602145605,0.869822485207095,0.8699999999999903,0.8562992125984294,0.8464566929133923,5492689.0,398.23,0.14,0.17,57.66,0.08,0.05,398.23,0.19,398.61,397.85,0.4,0.001
20230602145610,0.8500986193293869,0.8460000000000036,0.8326771653543403,0.8346456692913478,6917752.0,398.23,0.08,0.06,59.4,0.07,0.05,398.22,0.18,398.58,397.86,0.18,0.0005
20230602145615,0.8382642998027592,0.8359999999999985,0.836614173228341,0.8444881889763849,5697487.0,398.22,0.14,0.05,61.31,0.07,0.06,398.23,0.19,398.61,397.85,0.21,0.0005
20230602145620,0.8461538461538396,0.8359999999999985,0.8346456692913335,0.8326771653543403,5697879.0,398.23,0.07,0.06,68.85,0.06,0.06,398.24,0.19,398.62,397.86,-0.03,-0.0001
20230602145625,0.8343195266272119,0.8259999999999934,0.8248031496062964,0.8149606299212593,5915594.0,398.23,0.02,0.09,60.17,0.05,0.06,398.24,0.18,398.6,397.88,-0.12,-0.0003
20230602145630,0.8165680473372703,0.8059999999999832,0.809055118110237,0.8051181102362364,5714274.0,398.24,0.08,0.05,51.4,0.03,0.05,398.24,0.18,398.6,397.88,-0.11,-0.0003
20230602145635,0.8067061143984233,0.8100000000000023,0.8129921259842519,0.8070866141732438,4898280.0,398.24,0.07,0.01,50.94,0.02,0.04,398.24,0.18,398.6,397.88,-0.22,-0.0006
20230602145640,0.8175542406311536,0.8259999999999934,0.8208661417322816,0.826771653543318,5715043.0,398.24,0.03,0.1,46.94,0.02,0.04,398.26,0.18,398.62,397.9,-0.12,-0.0003
20230602145645,0.828402366863898,0.8299999999999841,0.8287401574803255,0.8385826771653626,4286657.0,398.25,0.08,0.06,50.0,0.02,0.04,398.27,0.17,398.61,397.93,-0.24,-0.0006
20230602145650,0.8422090729782923,0.8359999999999985,0.8346456692913335,0.8248031496063106,5920175.0,398.27,0.01,0.07,49.52,0.02,0.03,398.29,0.14,398.57,398.01,-0.28,-0.0007
20230602145655,0.8264299802761315,0.8179999999999836,0.822834645669289,0.8208661417322958,5515840.0,398.29,0.05,0.02,42.11,0.01,0.03,398.3,0.12,398.54,398.06,-0.13,-0.0003
20230602145700,0.818540433925051,0.8239999999999981,0.826771653543318,0.8307086614173329,6129603.0,398.3,0.01,0.05,45.0,0.01,0.02,398.31,0.11,398.53,398.09,-0.02,-0.0001
20230602145705,0.8264299802761315,0.8199999999999932,0.8326771653543403,0.8228346456693032,3473599.0,398.31,0.06,0.04,31.40000000000001,0.01,0.02,398.32,0.1,398.52,398.12,-0.11,-0.0003
20230602145710,0.8244575936883649,0.8369999999999891,0.8307086614173329,0.8307086614173329,5925836.0,398.32,0.03,0.04,35.629999999999995,0.01,0.02,398.32,0.1,398.52,398.12,-0.01,-0.0
20230602145715,0.8323471400394453,0.8220000000000027,0.822834645669289,0.8208661417322958,6539625.0,398.31,0.07,0.05,41.33,0.01,0.02,398.31,0.11,398.53,398.09,0.03,0.0001
20230602145720,0.8224852071005841,0.8119999999999976,0.8031496062992147,0.8011811023622073,6949032.0,398.3,0.16,0.1,39.24,-0.0,0.01,398.3,0.11,398.52,398.08,-0.02,-0.0001
20230602145725,0.802761341222876,0.8039999999999878,0.8051181102362222,0.7992125984251999,7366035.0,398.29,0.16,0.01,34.67,-0.01,0.01,398.29,0.12,398.53,398.05,-0.04,-0.0001
20230602145730,0.8067061143984233,0.7959999999999923,0.7874015748031553,0.7854330708661479,6549242.0,398.28,0.22,0.07,34.209999999999994,-0.02,0.0,398.27,0.12,398.51,398.03,-0.21,-0.0005
20230602145735,0.786982248520701,0.7959999999999923,0.7696850393700885,0.7637795275590804,4912332.0,398.26,0.31,0.11,33.33,-0.04,-0.01,398.24,0.12,398.48,398.0,-0.38,-0.001
20230602145740,0.7751479289940733,0.7639999999999958,0.7696850393700885,0.7598425196850513,5731451.0,398.23,0.3,0.02,34.67,-0.06,-0.02,398.21,0.12,398.45,397.97,-0.33,-0.0008
20230602145745,0.7731755424063067,0.7799999999999869,0.7775590551181182,0.7874015748031553,7574467.0,398.2,0.13,0.14,44.32,-0.06,-0.03,398.2,0.12,398.44,397.96,-0.17,-0.0004
20230602145750,0.7889546351084817,0.7779999999999916,0.7972440944881924,0.7874015748031553,3275655.0,398.19,0.12,0.0,37.18,-0.06,-0.03,398.19,0.12,398.43,397.95,-0.22,-0.0006
20230602145755,0.7850098619329344,0.7740000000000009,0.7834645669291405,0.7736220472441033,4921312.0,398.18,0.18,0.07,29.11,-0.06,-0.04,398.17,0.12,398.41,397.93,-0.25,-0.0006
20230602145800,0.7751479289940733,0.7869999999999919,0.767716535433081,0.795275590551185,6358535.0,398.16,0.05,0.11,40.96,-0.06,-0.04,398.16,0.12,398.4,397.92,-0.18,-0.0005
20230602145805,0.7968441814595622,0.8009999999999877,0.7972440944881924,0.8061023622047401,6974656.0,398.16,0.0,0.055,45.66,-0.05,-0.04,398.16,0.12,398.4,397.92,-0.075,-0.0002
20230602145810,0.8076923076923066,0.8059999999999832,0.7992125984251999,0.8011811023622073,5744521.0,398.15,0.01,0.025,41.07,-0.04,-0.04,398.16,0.12,398.4,397.92,0.0,0.0
20230602145815,0.802761341222876,0.8220000000000027,0.8110236220472444,0.8169291338582809,5950294.0,398.16,0.06,0.08,48.3,-0.03,-0.04,398.16,0.12,398.4,397.92,0.09,0.0002
20230602145820,0.818540433925051,0.8100000000000023,0.7874015748031553,0.7972440944881924,6771592.0,398.15,0.03,0.1,40.96,-0.03,-0.04,398.15,0.11,398.37,397.93,0.06,0.0002
20230602145825,0.7988165680473287,0.7919999999999874,0.8011811023622073,0.8011811023622073,5548620.0,398.15,0.01,0.02,44.51,-0.03,-0.04,398.14,0.11,398.36,397.92,0.19,0.0005
20230602145830,0.802761341222876,0.8019999999999925,0.8011811023622073,0.8051181102362364,4727772.0,398.14,0.02,0.02,51.2,-0.02,-0.03,398.14,0.1,398.34,397.94,0.23,0.0006
20230602145835,0.8067061143984233,0.7980000000000018,0.8051181102362222,0.7972440944881924,5756236.0,398.14,0.02,0.04,49.42,-0.02,-0.03,398.13,0.1,398.33,397.93,0.05,0.0001
20230602145840,0.7988165680473287,0.8100000000000023,0.8070866141732296,0.8070866141732438,6578948.0,398.13,0.04,0.05,56.55,-0.02,-0.03,398.12,0.09,398.3,397.94,0.1,0.0003
20230602145845,0.8086785009861899,0.8299999999999841,0.8169291338582809,0.8228346456693032,6374244.0,398.13,0.12,0.08,68.52,-0.01,-0.02,398.12,0.09,398.3,397.94,0.25,0.0006
20230602145850,0.8244575936883649,0.8299999999999841,0.8326771653543403,0.8385826771653626,5552211.0,398.14,0.19,0.08,72.99,0.01,-0.02,398.13,0.1,398.33,397.93,0.22,0.0006
20230602145855,0.8461538461538396,0.8359999999999985,0.84055118110237,0.8385826771653626,4940684.0,398.14,0.19,0.0,67.81,0.02,-0.01,398.13,0.1,398.33,397.93,0.165,0.0004
20230602145900,0.8343195266272119,0.8519999999999897,0.84055118110237,0.8523622047244146,6384195.0,398.15,0.25,0.07,70.62,0.03,-0.0,398.14,0.12,398.38,397.9,0.26,0.0007
20230602145905,0.8402366863905257,0.8499999999999943,0.8307086614173329,0.8582677165354369,7208360.0,398.16,0.27,0.03,78.28999999999999,0.05,0.01,398.16,0.14,398.44,397.88,0.21,0.0005
20230602145910,0.8500986193293869,0.8580000000000041,0.8582677165354369,0.8562992125984437,4531297.0,398.17,0.25,0.01,73.48,0.06,0.02,398.18,0.15,398.48,397.88,0.3,0.0008
